"","Tract","freq"
"86228","11e_AR_DM1005_ 134320_140880",1
"86229","11e_AR_DM1005_ 134691_134731",2
"86230","11e_AR_DM1005_ 134691_135208",1
"86231","11e_AR_DM1005_ 155563_155902",1
"86232","11e_AR_DM1005_ 162626_162627",1
"86233","11e_AR_DM1005_ 174861_188822",1
"86234","11e_AR_DM1005_ 190607_190615",1
"86235","11e_AR_DM1005_ 19572_19594",1
"86236","11e_AR_DM1005_ 196619_196632",1
"86237","11e_AR_DM1005_ 205971_207699",1
"86238","11e_AR_DM1005_ 210177_211065",1
"86239","11e_AR_DM1005_ 21746_21754",1
"86240","11e_AR_DM1005_ 217936_224292",1
"86241","11e_AR_DM1005_ 220375_220417",2
"86242","11e_AR_DM1005_ 226842_226947",1
"86243","11e_AR_DM1005_ 24580_26857",1
"86244","11e_AR_DM1005_ 248657_248823",1
"86245","11e_AR_DM1005_ 248657_269560",1
"86246","11e_AR_DM1005_ 248777_248823",1
"86247","11e_AR_DM1005_ 249379_249434",3
"86248","11e_AR_DM1005_ 273400_277655",1
"86249","11e_AR_DM1005_ 287557_287610",1
"86250","11e_AR_DM1005_ 287557_287775",1
"86251","11e_AR_DM1005_ 290531_292858",1
"86252","11e_AR_DM1005_ 290897_292037",1
"86253","11e_AR_DM1005_ 291640_291854",1
"86254","11e_AR_DM1005_ 291728_291878",1
"86255","11e_AR_DM1005_ 292567_292858",1
"86256","11e_AR_DM1005_ 295659_295660",1
"86257","11e_AR_DM1005_ 354797_354865",1
"86258","11e_AR_DM1005_ 360204_360208",2
"86259","11e_AR_DM1005_ 360204_360291",1
"86260","11e_AR_DM1005_ 367514_367656",2
"86261","11e_AR_DM1005_ 367656_367678",1
"86262","11e_AR_DM1005_ 379395_379863",1
"86263","11e_AR_DM1005_ 379395_380268",2
"86264","11e_AR_DM1005_ 399069_399296",1
"86265","11e_AR_DM1005_ 74578_74580",1
"86266","11e_AR_DM1005_ 74580_74588",1
"86267","11e_AR_DM1005_ 80964_81048",1
"86268","11e_AR_DM1005_ 81036_81048",1
"86269","11e_AR_DM1005_ 98827_99031",1
"86270","11e_AR_DM1005_ 99030_99031",1
"86271","11e_AR_DM1015_ 101211_101444",1
"86272","11e_AR_DM1015_ 101211_102000",1
"86273","11e_AR_DM1015_ 101269_102000",1
"86274","11e_AR_DM1015_ 101985_102000",1
"86275","11e_AR_DM1015_ 105999_106000",1
"86276","11e_AR_DM1015_ 105999_106167",1
"86277","11e_AR_DM1015_ 105999_106432",1
"86278","11e_AR_DM1015_ 106153_106167",1
"86279","11e_AR_DM1015_ 123294_123396",2
"86280","11e_AR_DM1015_ 125171_125217",1
"86281","11e_AR_DM1015_ 132453_140104",1
"86282","11e_AR_DM1015_ 135474_136203",1
"86283","11e_AR_DM1015_ 13967_13968",1
"86284","11e_AR_DM1015_ 142511_142856",1
"86285","11e_AR_DM1015_ 151974_152487",1
"86286","11e_AR_DM1015_ 153939_153947",1
"86287","11e_AR_DM1015_ 156568_156691",1
"86288","11e_AR_DM1015_ 190599_190607",1
"86289","11e_AR_DM1015_ 193626_194586",1
"86290","11e_AR_DM1015_ 19927_21746",1
"86291","11e_AR_DM1015_ 243374_243771",1
"86292","11e_AR_DM1015_ 243771_246176",1
"86293","11e_AR_DM1015_ 276641_277896",1
"86294","11e_AR_DM1015_ 302866_302918",2
"86295","11e_AR_DM1015_ 302918_302991",1
"86296","11e_AR_DM1015_ 348512_348514",2
"86297","11e_AR_DM1015_ 350396_350532",1
"86298","11e_AR_DM1015_ 358997_359060",1
"86299","11e_AR_DM1015_ 361860_361890",1
"86300","11e_AR_DM1015_ 7743_9519",1
"86301","11e_AR_DM1015_ 77648_77658",1
"86302","11e_AR_DM1015_ 91513_101269",1
"86303","11e_AR_DM1015_ 95086_95092",1
"86304","11e_AR_DM1050_ 102099_103096",1
"86305","11e_AR_DM1050_ 111791_111809",1
"86306","11e_AR_DM1050_ 113271_113277",1
"86307","11e_AR_DM1050_ 127825_129875",1
"86308","11e_AR_DM1050_ 133566_133862",1
"86309","11e_AR_DM1050_ 133643_133862",1
"86310","11e_AR_DM1050_ 135670_137666",1
"86311","11e_AR_DM1050_ 140052_140260",1
"86312","11e_AR_DM1050_ 142511_142856",1
"86313","11e_AR_DM1050_ 151974_152487",1
"86314","11e_AR_DM1050_ 153939_153947",1
"86315","11e_AR_DM1050_ 156568_156691",1
"86316","11e_AR_DM1050_ 162626_162627",1
"86317","11e_AR_DM1050_ 182348_182351",1
"86318","11e_AR_DM1050_ 19262_19375",2
"86319","11e_AR_DM1050_ 211212_211244",1
"86320","11e_AR_DM1050_ 224672_224812",1
"86321","11e_AR_DM1050_ 224681_224735",1
"86322","11e_AR_DM1050_ 241470_241501",1
"86323","11e_AR_DM1050_ 262143_262347",2
"86324","11e_AR_DM1050_ 282791_283246",1
"86325","11e_AR_DM1050_ 285829_285920",1
"86326","11e_AR_DM1050_ 287352_287557",2
"86327","11e_AR_DM1050_ 305091_305236",1
"86328","11e_AR_DM1050_ 339615_340507",1
"86329","11e_AR_DM1050_ 340533_340535",1
"86330","11e_AR_DM1050_ 385585_385730",2
"86331","11e_AR_DM1050_ 387480_387582",1
"86332","11e_AR_DM1050_ 400066_400883",1
"86333","11e_AR_DM1050_ 69412_69440",1
"86334","11e_AR_DM1050_ 72585_72702",1
"86335","11e_AR_DM1050_ 77242_77287",2
"86336","11e_AR_DM1050_ 93120_93122",1
"86337","11e_AR_DM1050_ 93120_93899",2
"86338","11e_AR_DM1050_ 93873_93899",1
"86339","11e_AR_DM1050_ 96896_97000",1
"86340","11e_AR_DM1056_ 114987_115167",1
"86341","11e_AR_DM1056_ 125477_127313",1
"86342","11e_AR_DM1056_ 133219_133224",3
"86343","11e_AR_DM1056_ 144408_144410",3
"86344","11e_AR_DM1056_ 147943_147964",1
"86345","11e_AR_DM1056_ 159973_370969",1
"86346","11e_AR_DM1056_ 169051_171255",1
"86347","11e_AR_DM1056_ 179224_179229",1
"86348","11e_AR_DM1056_ 19474_21554",1
"86349","11e_AR_DM1056_ 195324_195420",1
"86350","11e_AR_DM1056_ 195335_195420",2
"86351","11e_AR_DM1056_ 208048_208057",1
"86352","11e_AR_DM1056_ 211277_211288",3
"86353","11e_AR_DM1056_ 216876_217255",1
"86354","11e_AR_DM1056_ 22170_23739",3
"86355","11e_AR_DM1056_ 225386_226045",1
"86356","11e_AR_DM1056_ 229566_229875",1
"86357","11e_AR_DM1056_ 24180_25998",1
"86358","11e_AR_DM1056_ 276524_276590",1
"86359","11e_AR_DM1056_ 293561_293563",2
"86360","11e_AR_DM1056_ 296569_296570",3
"86361","11e_AR_DM1056_ 30811_31393",1
"86362","11e_AR_DM1056_ 366983_366986",2
"86363","11e_AR_DM1056_ 370965_370969",1
"86364","11e_AR_DM1056_ 37496_37497",1
"86365","11e_AR_DM1056_ 400881_401016",1
"86366","11e_AR_DM1056_ 73366_73369",1
"86367","11e_AR_DM1056_ 74747_74748",2
"86368","11e_AR_DM1088_ 106211_106747",1
"86369","11e_AR_DM1088_ 34579_34580",3
"86370","11e_AR_DM1088_ 348512_348514",2
"86371","11e_AR_DM1088_ 355720_355814",1
"86372","11e_AR_DM1088_ 355720_355844",1
"86373","11e_AR_DM1088_ 355720_355848",1
"86374","11e_AR_DM1088_ 36111_36387",1
"86375","11e_AR_DM1088_ 361860_361890",1
"86376","11e_AR_DM1088_ 400241_401237",1
"86377","11e_AR_DM1088_ 73657_73892",1
"86378","11e_AR_DM1088_ 90901_92183",1
"86379","11e_AR_DM1088_ 94576_95092",1
"86380","11e_AR_DM1088_ 96867_96897",1
"86381","11e_AR_DM1088_ 96897_97003",1
"86382","11e_AR_KB635_ 144408_144410",3
"86383","11e_AR_KB635_ 147366_147367",1
"86384","11e_AR_KB635_ 181394_181430",1
"86385","11e_AR_KB635_ 188144_188146",2
"86386","11e_AR_KB635_ 218449_218455",3
"86387","11e_AR_KB635_ 230033_230130",1
"86388","11e_AR_KB635_ 232524_232612",2
"86389","11e_AR_KB635_ 232524_232636",1
"86390","11e_AR_KB635_ 232524_239301",1
"86391","11e_AR_KB635_ 276011_276237",1
"86392","11e_AR_KB635_ 285851_285957",1
"86393","11e_AR_KB635_ 288295_292858",1
"86394","11e_AR_KB635_ 292847_292858",1
"86395","11e_AR_KB635_ 293561_293563",2
"86396","11e_AR_KB635_ 296957_296959",1
"86397","11e_AR_KB635_ 343904_343934",1
"86398","11e_AR_KB635_ 348199_348232",2
"86399","11e_AR_KB635_ 76055_76070",1
"86400","11e_AR_KB635_ 79409_81806",1
"86401","11e_AR_KB635_ 80954_81806",1
"86402","11e_AR_KB635_ 85258_85291",1
"86403","11e_AR_KB635_ 87134_87676",1
"86404","11e_AR_KB635_ 87134_88158",1
"86405","11e_AR_KB635_ 88158_88369",1
"86406","11e_AR_KB652_ 112689_113577",1
"86407","11e_AR_KB652_ 113570_113577",1
"86408","11e_AR_KB652_ 124947_124950",3
"86409","11e_AR_KB652_ 133204_133314",2
"86410","11e_AR_KB652_ 13967_13968",1
"86411","11e_AR_KB652_ 155991_156000",1
"86412","11e_AR_KB652_ 187294_187296",1
"86413","11e_AR_KB652_ 188144_188146",2
"86414","11e_AR_KB652_ 213448_216676",1
"86415","11e_AR_KB652_ 218137_218143",3
"86416","11e_AR_KB652_ 237678_237748",1
"86417","11e_AR_KB652_ 238402_238448",1
"86418","11e_AR_KB652_ 241919_242326",1
"86419","11e_AR_KB652_ 250232_250357",1
"86420","11e_AR_KB652_ 250357_288295",1
"86421","11e_AR_KB652_ 270679_270719",3
"86422","11e_AR_KB652_ 272147_272214",1
"86423","11e_AR_KB652_ 272213_272214",2
"86424","11e_AR_KB652_ 274498_274568",1
"86425","11e_AR_KB652_ 285851_285957",1
"86426","11e_AR_KB652_ 304009_304013",1
"86427","11e_AR_KB652_ 340533_340535",1
"86428","11e_AR_KB652_ 374661_374698",1
"86429","11e_AR_KB652_ 61837_61840",2
"86430","11e_AR_KB652_ 69412_69440",1
"86431","11e_AR_KB652_ 72585_72702",1
"86432","11e_AR_KB652_ 86491_86495",2
"86433","11e_AR_KB652_ 89309_89318",1
"86434","11e_AR_KB652_ 89309_89325",2
"86435","11e_AR_KB754_ 101618_101642",1
"86436","11e_AR_KB754_ 106049_107622",1
"86437","11e_AR_KB754_ 107598_107607",1
"86438","11e_AR_KB754_ 128899_128904",1
"86439","11e_AR_KB754_ 146807_146809",1
"86440","11e_AR_KB754_ 150359_158211",1
"86441","11e_AR_KB754_ 175892_176004",1
"86442","11e_AR_KB754_ 178288_178295",2
"86443","11e_AR_KB754_ 18049_19823",1
"86444","11e_AR_KB754_ 18586_19375",3
"86445","11e_AR_KB754_ 201411_202732",1
"86446","11e_AR_KB754_ 222641_222661",1
"86447","11e_AR_KB754_ 230292_230846",1
"86448","11e_AR_KB754_ 233474_233958",1
"86449","11e_AR_KB754_ 234465_240262",1
"86450","11e_AR_KB754_ 239410_240262",1
"86451","11e_AR_KB754_ 239991_241225",1
"86452","11e_AR_KB754_ 266321_266864",1
"86453","11e_AR_KB754_ 272939_273026",1
"86454","11e_AR_KB754_ 278230_279292",1
"86455","11e_AR_KB754_ 282911_283362",1
"86456","11e_AR_KB754_ 299839_299840",3
"86457","11e_AR_KB754_ 300608_300646",1
"86458","11e_AR_KB754_ 300608_301580",1
"86459","11e_AR_KB754_ 300682_300741",1
"86460","11e_AR_KB754_ 300717_301504",1
"86461","11e_AR_KB754_ 300929_301580",1
"86462","11e_AR_KB754_ 301077_302290",1
"86463","11e_AR_KB754_ 339563_339565",1
"86464","11e_AR_KB754_ 350353_355641",1
"86465","11e_AR_KB754_ 358195_358289",1
"86466","11e_AR_KB754_ 360204_360208",3
"86467","11e_AR_KB754_ 366761_366774",2
"86468","11e_AR_KB754_ 369502_369507",1
"86469","11e_AR_KB754_ 370067_370804",1
"86470","11e_AR_KB754_ 372111_372188",2
"86471","11e_AR_KB754_ 374633_374661",1
"86472","11e_AR_KB754_ 374633_374675",1
"86473","11e_AR_KB754_ 384649_385730",4
"86474","11e_AR_KB754_ 385501_385730",1
"86475","11e_AR_KB754_ 395636_395898",1
"86476","11e_AR_KB754_ 67104_67105",3
"86477","11e_AR_KB754_ 72684_73006",1
"86478","11e_AR_KB754_ 72687_73006",1
"86479","11e_AR_KB754_ 9082_9086",1
"86480","11e_AR_KB754_ 94029_94033",3
"86481","11e_AR_KB819_ 113638_114402",1
"86482","11e_AR_KB819_ 117941_118429",2
"86483","11e_AR_KB819_ 126239_126291",3
"86484","11e_AR_KB819_ 134560_134593",1
"86485","11e_AR_KB819_ 135063_135670",1
"86486","11e_AR_KB819_ 15126_15231",1
"86487","11e_AR_KB819_ 15129_15686",1
"86488","11e_AR_KB819_ 159385_159386",2
"86489","11e_AR_KB819_ 188691_188822",1
"86490","11e_AR_KB819_ 198046_198049",1
"86491","11e_AR_KB819_ 21829_21831",4
"86492","11e_AR_KB819_ 26927_27016",1
"86493","11e_AR_KB819_ 26970_27566",1
"86494","11e_AR_KB819_ 339563_339565",1
"86495","11e_AR_KB819_ 367687_380268",1
"86496","11e_AR_KB819_ 373963_374526",1
"86497","11e_AR_KB819_ 373963_374583",1
"86498","11e_AR_KB819_ 379395_379863",1
"86499","11e_AR_KB819_ 379395_380268",1
"86500","11e_AR_KB819_ 73597_73657",1
"86501","11e_AR_KB819_ 78662_78738",1
"86502","11e_AR_KB819_ 83476_83486",2
"86503","11e_AR_KB819_ 83476_83533",1
"86504","11e_AR_KB819_ 87713_87787",1
"86505","11e_AR_KB819_ 90903_91162",1
"86506","11e_AR_KB819_ 99155_99196",3
"86507","11e_AR_KB820_ 100126_100150",1
"86508","11e_AR_KB820_ 100126_105076",1
"86509","11e_AR_KB820_ 101774_101815",1
"86510","11e_AR_KB820_ 109096_109130",2
"86511","11e_AR_KB820_ 109096_109156",1
"86512","11e_AR_KB820_ 110039_110189",1
"86513","11e_AR_KB820_ 110039_111037",1
"86514","11e_AR_KB820_ 110609_110686",1
"86515","11e_AR_KB820_ 110992_111037",1
"86516","11e_AR_KB820_ 135125_137673",1
"86517","11e_AR_KB820_ 137673_140354",1
"86518","11e_AR_KB820_ 147577_147739",1
"86519","11e_AR_KB820_ 154302_154317",1
"86520","11e_AR_KB820_ 157980_157986",1
"86521","11e_AR_KB820_ 161499_161500",1
"86522","11e_AR_KB820_ 182734_182832",1
"86523","11e_AR_KB820_ 183595_183618",3
"86524","11e_AR_KB820_ 19819_19821",1
"86525","11e_AR_KB820_ 202801_203646",2
"86526","11e_AR_KB820_ 241339_242422",1
"86527","11e_AR_KB820_ 262809_262821",2
"86528","11e_AR_KB820_ 264167_264210",3
"86529","11e_AR_KB820_ 268466_268529",4
"86530","11e_AR_KB820_ 270679_270923",1
"86531","11e_AR_KB820_ 270679_270947",1
"86532","11e_AR_KB820_ 270679_271013",1
"86533","11e_AR_KB820_ 272943_272948",1
"86534","11e_AR_KB820_ 276011_276237",1
"86535","11e_AR_KB820_ 294836_294837",1
"86536","11e_AR_KB820_ 299169_299177",2
"86537","11e_AR_KB820_ 301360_301504",1
"86538","11e_AR_KB820_ 301503_301504",3
"86539","11e_AR_KB820_ 306549_306571",2
"86540","11e_AR_KB820_ 340789_340790",1
"86541","11e_AR_KB820_ 341234_341437",1
"86542","11e_AR_KB820_ 343586_343589",1
"86543","11e_AR_KB820_ 344719_345335",1
"86544","11e_AR_KB820_ 355714_355717",1
"86545","11e_AR_KB820_ 37496_37497",1
"86546","11e_AR_KB820_ 60872_61069",1
"86547","11e_AR_KB820_ 95642_95926",2
"86548","11e_AR_KB827_ 102809_105321",1
"86549","11e_AR_KB827_ 110893_113328",1
"86550","11e_AR_KB827_ 111960_113280",1
"86551","11e_AR_KB827_ 126291_126456",1
"86552","11e_AR_KB827_ 126291_126477",1
"86553","11e_AR_KB827_ 126456_126477",1
"86554","11e_AR_KB827_ 134066_134106",1
"86555","11e_AR_KB827_ 141081_141091",3
"86556","11e_AR_KB827_ 148248_148277",2
"86557","11e_AR_KB827_ 148277_150589",1
"86558","11e_AR_KB827_ 150585_150589",1
"86559","11e_AR_KB827_ 150585_150973",1
"86560","11e_AR_KB827_ 154491_155902",1
"86561","11e_AR_KB827_ 158595_159658",1
"86562","11e_AR_KB827_ 162640_162641",3
"86563","11e_AR_KB827_ 173495_173526",2
"86564","11e_AR_KB827_ 18049_18164",1
"86565","11e_AR_KB827_ 220092_220099",3
"86566","11e_AR_KB827_ 220092_221665",1
"86567","11e_AR_KB827_ 224625_224789",1
"86568","11e_AR_KB827_ 224625_225338",1
"86569","11e_AR_KB827_ 248771_253043",1
"86570","11e_AR_KB827_ 248823_248835",3
"86571","11e_AR_KB827_ 250863_250934",1
"86572","11e_AR_KB827_ 268466_268529",3
"86573","11e_AR_KB827_ 268466_272678",1
"86574","11e_AR_KB827_ 272652_272678",1
"86575","11e_AR_KB827_ 272652_273252",1
"86576","11e_AR_KB827_ 278342_278351",2
"86577","11e_AR_KB827_ 284988_285179",1
"86578","11e_AR_KB827_ 290057_291854",1
"86579","11e_AR_KB827_ 290057_292037",1
"86580","11e_AR_KB827_ 291640_291854",1
"86581","11e_AR_KB827_ 291728_291878",1
"86582","11e_AR_KB827_ 354618_354620",3
"86583","11e_AR_KB827_ 356136_356137",2
"86584","11e_AR_KB827_ 372111_372188",2
"86585","11e_AR_KB827_ 375504_375952",2
"86586","11e_AR_KB827_ 375920_375927",1
"86587","11e_AR_KB827_ 382220_382350",1
"86588","11e_AR_KB827_ 3953_4970",1
"86589","11e_AR_KB827_ 400897_400955",1
"86590","11e_AR_KB827_ 69933_69934",1
"86591","11e_AR_KB827_ 74396_74423",1
"86592","11e_AR_KB827_ 74396_74490",1
"86593","11e_AR_KB827_ 89520_89551",2
"86594","11e_AR_KB827_ 98527_98550",1
"86595","11e_AR_KB945_ 105104_108730",1
"86596","11e_AR_KB945_ 113577_113985",1
"86597","11e_AR_KB945_ 115748_115762",1
"86598","11e_AR_KB945_ 116020_116811",2
"86599","11e_AR_KB945_ 122826_122874",1
"86600","11e_AR_KB945_ 132715_132716",2
"86601","11e_AR_KB945_ 135803_140354",1
"86602","11e_AR_KB945_ 138083_138104",2
"86603","11e_AR_KB945_ 138083_138175",1
"86604","11e_AR_KB945_ 148370_148416",1
"86605","11e_AR_KB945_ 157460_157462",1
"86606","11e_AR_KB945_ 181357_181359",4
"86607","11e_AR_KB945_ 18483_20804",1
"86608","11e_AR_KB945_ 187277_187318",2
"86609","11e_AR_KB945_ 243960_244642",1
"86610","11e_AR_KB945_ 244591_245343",1
"86611","11e_AR_KB945_ 244784_245396",1
"86612","11e_AR_KB945_ 245026_245315",1
"86613","11e_AR_KB945_ 266321_266390",1
"86614","11e_AR_KB945_ 272939_273026",1
"86615","11e_AR_KB945_ 277655_278115",1
"86616","11e_AR_KB945_ 277655_279292",1
"86617","11e_AR_KB945_ 28597_28606",1
"86618","11e_AR_KB945_ 293972_294007",1
"86619","11e_AR_KB945_ 343904_343934",1
"86620","11e_AR_KB945_ 355714_355717",1
"86621","11e_AR_KB945_ 359916_359918",1
"86622","11e_AR_KB945_ 375504_375952",2
"86623","11e_AR_KB945_ 375920_375927",1
"86624","11e_AR_KB945_ 382220_382350",1
"86625","11e_AR_KB945_ 387480_387582",1
"86626","11e_AR_KB945_ 89102_89107",2
"86627","11e_AR_KB945_ 97757_97838",1
"86628","11e_AR_MSH126_ 105151_107015",1
"86629","11e_AR_MSH126_ 178288_178295",2
"86630","11e_AR_MSH126_ 182734_182832",1
"86631","11e_AR_MSH126_ 195256_195335",1
"86632","11e_AR_MSH126_ 195256_195444",1
"86633","11e_AR_MSH126_ 195324_195335",1
"86634","11e_AR_MSH126_ 198046_198049",1
"86635","11e_AR_MSH126_ 205546_205617",1
"86636","11e_AR_MSH126_ 205617_205664",2
"86637","11e_AR_MSH126_ 205655_205664",1
"86638","11e_AR_MSH126_ 207699_207971",1
"86639","11e_AR_MSH126_ 207949_207971",1
"86640","11e_AR_MSH126_ 209747_217936",1
"86641","11e_AR_MSH126_ 224189_224197",1
"86642","11e_AR_MSH126_ 224189_224231",1
"86643","11e_AR_MSH126_ 225114_225126",1
"86644","11e_AR_MSH126_ 228790_229868",1
"86645","11e_AR_MSH126_ 229825_229831",1
"86646","11e_AR_MSH126_ 236002_239410",1
"86647","11e_AR_MSH126_ 237825_238396",2
"86648","11e_AR_MSH126_ 237825_242543",1
"86649","11e_AR_MSH126_ 239228_239410",1
"86650","11e_AR_MSH126_ 239410_240023",1
"86651","11e_AR_MSH126_ 243177_273799",1
"86652","11e_AR_MSH126_ 243784_244150",1
"86653","11e_AR_MSH126_ 280941_294324",1
"86654","11e_AR_MSH126_ 287746_287748",1
"86655","11e_AR_MSH126_ 294670_294682",1
"86656","11e_AR_MSH126_ 298370_298502",1
"86657","11e_AR_MSH126_ 304010_304013",1
"86658","11e_AR_MSH126_ 345209_345839",1
"86659","11e_AR_MSH126_ 34579_34580",3
"86660","11e_AR_MSH126_ 371138_371246",1
"86661","11e_AR_MSH126_ 371138_371644",1
"86662","11e_AR_MSH126_ 393820_397103",1
"86663","11e_AR_MSH126_ 4937_4970",1
"86664","11e_AR_MSH126_ 81307_81312",1
"86665","11e_AR_MSH126_ 95763_96334",1
"86666","11e_AR_MSH51_ 100555_101243",1
"86667","11e_AR_MSH51_ 101201_101231",1
"86668","11e_AR_MSH51_ 101201_101243",1
"86669","11e_AR_MSH51_ 101774_101815",1
"86670","11e_AR_MSH51_ 113271_113277",1
"86671","11e_AR_MSH51_ 113346_114943",1
"86672","11e_AR_MSH51_ 115537_115562",2
"86673","11e_AR_MSH51_ 370308_370397",1
"86674","11e_AR_MSH51_ 372914_373020",2
"86675","11e_AR_MSH51_ 372972_373020",1
"86676","11e_AR_REF_ 101618_101642",1
"86677","11e_AR_REF_ 106153_106167",1
"86678","11e_AR_REF_ 106153_107558",1
"86679","11e_AR_REF_ 120719_120873",2
"86680","11e_AR_REF_ 124110_125502",1
"86681","11e_AR_REF_ 127275_127278",2
"86682","11e_AR_REF_ 128719_129389",1
"86683","11e_AR_REF_ 135125_159405",1
"86684","11e_AR_REF_ 162640_162641",2
"86685","11e_AR_REF_ 162640_169219",1
"86686","11e_AR_REF_ 274113_274225",1
"86687","11e_AR_REF_ 276641_277896",1
"86688","11e_AR_REF_ 67273_67378",1
"86689","11e_AR_REF_ 73418_73426",3
"86690","11e_AR_REF_ 77676_77769",1
"86691","11e_AR_REF_ 83150_83486",1
"86692","11e_AR_REF_ 83150_83584",1
"86693","11e_AR_REF_ 83289_83491",1
"86694","11e_CH_JR198_ 101618_101642",1
"86695","11e_CH_JR198_ 105076_106531",1
"86696","11e_CH_JR198_ 106432_106531",1
"86697","11e_CH_JR198_ 106531_106537",1
"86698","11e_CH_JR198_ 148890_148902",1
"86699","11e_CH_JR198_ 150325_150569",1
"86700","11e_CH_JR198_ 150568_150569",2
"86701","11e_CH_JR198_ 152021_152024",2
"86702","11e_CH_JR198_ 158198_158226",1
"86703","11e_CH_JR198_ 180850_180852",2
"86704","11e_CH_JR198_ 198415_198450",3
"86705","11e_CH_JR198_ 202467_202468",3
"86706","11e_CH_JR198_ 229737_229875",2
"86707","11e_CH_JR198_ 229737_230292",3
"86708","11e_CH_JR198_ 230209_230286",1
"86709","11e_CH_JR198_ 230209_230292",1
"86710","11e_CH_JR198_ 232524_232553",3
"86711","11e_CH_JR198_ 234385_234414",1
"86712","11e_CH_JR198_ 234385_234658",1
"86713","11e_CH_JR198_ 239532_240262",3
"86714","11e_CH_JR198_ 343797_343798",4
"86715","11e_CH_JR198_ 344298_344332",2
"86716","11e_CH_JR198_ 345207_345212",4
"86717","11e_CH_JR198_ 363744_363810",1
"86718","11e_CH_JR198_ 369004_369007",1
"86719","11e_CH_JR198_ 384545_384715",1
"86720","11e_CH_JR198_ 384545_385208",3
"86721","11e_CH_JR198_ 384545_385585",1
"86722","11e_CH_JR198_ 387630_388482",2
"86723","11e_CH_JR198_ 388443_388482",1
"86724","11e_CH_JR198_ 390339_390498",1
"86725","11e_CH_JR198_ 390498_391185",4
"86726","11e_CH_JR198_ 390786_391185",1
"86727","11e_CH_JR198_ 401016_401034",5
"86728","11e_CH_JR198_ 67057_67094",3
"86729","11e_CH_JR198_ 74934_74939",1
"86730","11e_CH_JR198_ 74934_74945",2
"86731","11e_CH_JR198_ 74939_74945",2
"86732","11e_CH_JR198_ 85482_85495",3
"86733","11e_CH_JR198_ 97924_97967",1
"86734","11e_CH_JR20_ 100813_100819",1
"86735","11e_CH_JR20_ 109802_110036",5
"86736","11e_CH_JR20_ 118938_118960",5
"86737","11e_CH_JR20_ 119415_119423",3
"86738","11e_CH_JR20_ 124284_124737",1
"86739","11e_CH_JR20_ 124284_125758",3
"86740","11e_CH_JR20_ 124605_125412",1
"86741","11e_CH_JR20_ 13364_13456",1
"86742","11e_CH_JR20_ 13882_13948",1
"86743","11e_CH_JR20_ 144912_144959",2
"86744","11e_CH_JR20_ 144912_145040",2
"86745","11e_CH_JR20_ 150557_150580",2
"86746","11e_CH_JR20_ 173371_173373",5
"86747","11e_CH_JR20_ 178325_178370",3
"86748","11e_CH_JR20_ 180612_181260",1
"86749","11e_CH_JR20_ 181172_181260",2
"86750","11e_CH_JR20_ 181237_181260",1
"86751","11e_CH_JR20_ 190823_190826",4
"86752","11e_CH_JR20_ 212221_212222",4
"86753","11e_CH_JR20_ 212222_212227",1
"86754","11e_CH_JR20_ 213723_213764",4
"86755","11e_CH_JR20_ 243304_243441",2
"86756","11e_CH_JR20_ 256740_257344",1
"86757","11e_CH_JR20_ 256842_257344",4
"86758","11e_CH_JR20_ 286230_286404",1
"86759","11e_CH_JR20_ 290991_290995",3
"86760","11e_CH_JR20_ 308480_308657",3
"86761","11e_CH_JR20_ 362353_362423",1
"86762","11e_CH_JR20_ 362392_362457",1
"86763","11e_CH_JR20_ 391837_392350",1
"86764","11e_CH_JR20_ 392076_392600",3
"86765","11e_CH_JR20_ 392340_392600",1
"86766","11e_CH_JR20_ 392477_392520",1
"86767","11e_CH_JR20_ 399896_400041",3
"86768","11e_CH_JR20_ 67273_67274",3
"86769","11e_CH_JR20_ 78395_78432",1
"86770","11e_CH_JR20_ 81717_81728",1
"86771","11e_CH_JR20_ 81717_81897",3
"86772","11e_CH_JR20_ 81717_81937",1
"86773","11e_CH_JR20_ 81812_81937",1
"86774","11e_CH_JR20_ 83666_83774",2
"86775","11e_CH_JR20_ 8656_8657",1
"86776","11e_CH_JR20_ 87649_88464",1
"86777","11e_CH_JR20_ 87676_88464",1
"86778","11e_CH_JR20_ 88463_88464",3
"86779","11e_CH_JR20_ 89520_89557",2
"86780","11e_CH_JR20_ 96389_96539",1
"86781","11e_CH_JR20_ 98073_98209",1
"86782","11e_CH_JR20_ 99279_99284",1
"86783","11e_CH_JR20_ 99279_99377",1
"86784","11e_CH_JR20_ 99279_99564",1
"86785","11e_CH_JR272_ 105077_105897",1
"86786","11e_CH_JR272_ 110902_112127",1
"86787","11e_CH_JR272_ 138101_138104",4
"86788","11e_CH_JR272_ 139567_139568",2
"86789","11e_CH_JR272_ 141523_141529",4
"86790","11e_CH_JR272_ 149020_150123",1
"86791","11e_CH_JR272_ 155232_155233",3
"86792","11e_CH_JR272_ 270209_270847",3
"86793","11e_CH_JR272_ 270542_270847",1
"86794","11e_CH_JR272_ 270807_270847",1
"86795","11e_CH_JR272_ 271251_271442",4
"86796","11e_CH_JR272_ 34258_34259",2
"86797","11e_CH_JR272_ 354496_354567",4
"86798","11e_CH_JR272_ 355703_355705",3
"86799","11e_CH_JR272_ 355703_355766",1
"86800","11e_CH_JR272_ 356541_356544",1
"86801","11e_CH_JR272_ 359012_359192",2
"86802","11e_CH_JR272_ 361070_361186",1
