Transcript_ID,Ori,Exon,Pos_Beg,Pos_End
GA24087-RC ,-1,1,18608261,18608485
GA24087-RC ,-1,2,18608554,18608979
GA24087-RC ,-1,3,18609237,18609467
GA24087-RB ,-1,1,18609446,18609495
GA24087-RB ,-1,2,18609741,18609992
GA24087-RB ,-1,3,18610067,18610435
GA24087-RB ,-1,4,18610504,18610762
GA25121-RA ,1,1,18613559,18613589
GA25121-RA ,1,2,18613992,18614155
GA25121-RA ,1,3,18615520,18615669
GA25121-RA ,1,4,18615734,18615814
GA25121-RA ,1,5,18615873,18616064
GA25121-RB ,1,1,18614000,18614155
GA25121-RB ,1,2,18615520,18615669
GA25121-RB ,1,3,18615734,18615814
GA25121-RB ,1,4,18615873,18616064
GA21063-RA ,-1,1,18619865,18620376
GA21063-RA ,-1,2,18620453,18620509
GA21063-RA ,-1,3,18620735,18620954
GA21066-RC ,1,1,18621732,18621783
GA21066-RC ,1,2,18622880,18623065
GA21066-RC ,1,3,18623121,18623270
GA21066-RC ,1,4,18623325,18623399
GA21066-RC ,1,5,18623456,18623778
GA21066-RC ,1,6,18623842,18623958
GA21066-RC ,1,7,18624015,18624168
GA21066-RC ,1,8,18624375,18624452
GA21066-RC ,1,9,18625001,18625111
GA21066-RC ,1,10,18625277,18625714
GA21066-RC ,1,11,18626040,18626152
GA21066-RC ,1,12,18626586,18626826
GA21066-RC ,1,13,18626885,18626990
GA21066-RC ,1,14,18627055,18627780
GA21066-RC ,1,15,18627837,18627987
GA21066-RG ,1,1,18621732,18621783
GA21066-RG ,1,2,18622630,18622683
GA21066-RG ,1,3,18622880,18623065
GA21066-RG ,1,4,18623121,18623270
GA21066-RG ,1,5,18623328,18623399
GA21066-RG ,1,6,18623456,18623778
GA21066-RG ,1,7,18623842,18623958
GA21066-RG ,1,8,18624015,18624168
GA21066-RG ,1,9,18624375,18624452
GA21066-RG ,1,10,18624863,18624892
GA21066-RG ,1,11,18625001,18625111
GA21066-RG ,1,12,18625277,18625714
GA21066-RG ,1,13,18626040,18626152
GA21066-RG ,1,14,18626218,18626232
GA21066-RH ,1,1,18621732,18621783
GA21066-RH ,1,2,18622880,18623065
GA21066-RH ,1,3,18623121,18623270
GA21066-RH ,1,4,18623325,18623399
GA21066-RH ,1,5,18623456,18623778
GA21066-RH ,1,6,18623842,18623958
GA21066-RH ,1,7,18624015,18624168
GA21066-RH ,1,8,18624375,18624452
GA21066-RH ,1,9,18624863,18624892
GA21066-RH ,1,10,18625001,18625111
GA21066-RH ,1,11,18625277,18625714
GA21066-RH ,1,12,18626040,18626152
GA21066-RH ,1,13,18626218,18626232
GA21066-RI ,1,1,18621732,18621783
GA21066-RI ,1,2,18622630,18622683
GA21066-RI ,1,3,18622880,18623065
GA21066-RI ,1,4,18623121,18623270
GA21066-RI ,1,5,18623328,18623399
GA21066-RI ,1,6,18623459,18623778
GA21066-RI ,1,7,18623842,18623958
GA21066-RI ,1,8,18624015,18624168
GA21066-RI ,1,9,18624375,18624452
GA21066-RI ,1,10,18624863,18624892
GA21066-RI ,1,11,18625001,18625111
GA21066-RI ,1,12,18625277,18625714
GA21066-RI ,1,13,18626040,18626152
GA21066-RI ,1,14,18626218,18626232
GA21066-RJ ,1,1,18621732,18621783
GA21066-RJ ,1,2,18622630,18622683
GA21066-RJ ,1,3,18622880,18623065
GA21066-RJ ,1,4,18623121,18623270
GA21066-RJ ,1,5,18623325,18623399
GA21066-RJ ,1,6,18623456,18623778
GA21066-RJ ,1,7,18623842,18623958
GA21066-RJ ,1,8,18624015,18624168
GA21066-RJ ,1,9,18624375,18624452
GA21066-RJ ,1,10,18624863,18624892
GA21066-RJ ,1,11,18625001,18625111
GA21066-RJ ,1,12,18625277,18625714
GA21066-RJ ,1,13,18626040,18626152
GA21066-RJ ,1,14,18626218,18626232
GA21066-RM ,1,1,18621732,18621783
GA21066-RM ,1,2,18622630,18622683
GA21066-RM ,1,3,18622880,18623065
GA21066-RM ,1,4,18623121,18623270
GA21066-RM ,1,5,18623325,18623399
GA21066-RM ,1,6,18623456,18623778
GA21066-RM ,1,7,18623842,18623958
GA21066-RM ,1,8,18624015,18624168
GA21066-RM ,1,9,18624375,18624452
GA21066-RM ,1,10,18625001,18625111
GA21066-RM ,1,11,18625277,18625714
GA21066-RM ,1,12,18626040,18626152
GA21066-RM ,1,13,18626218,18626232
GA21066-RN ,1,1,18621732,18621783
GA21066-RN ,1,2,18622630,18622683
GA21066-RN ,1,3,18622880,18623065
GA21066-RN ,1,4,18623121,18623270
GA21066-RN ,1,5,18623325,18623399
GA21066-RN ,1,6,18623459,18623778
GA21066-RN ,1,7,18623842,18623958
GA21066-RN ,1,8,18624015,18624168
GA21066-RN ,1,9,18624375,18624452
GA21066-RN ,1,10,18624863,18624892
GA21066-RN ,1,11,18625001,18625111
GA21066-RN ,1,12,18625277,18625714
GA21066-RN ,1,13,18626040,18626152
GA21066-RN ,1,14,18626218,18626232
GA21066-RO ,1,1,18621732,18621783
GA21066-RO ,1,2,18622630,18622683
GA21066-RO ,1,3,18622880,18623065
GA21066-RO ,1,4,18623121,18623270
GA21066-RO ,1,5,18623325,18623399
GA21066-RO ,1,6,18623456,18623778
GA21066-RO ,1,7,18623842,18623958
GA21066-RO ,1,8,18624015,18624168
GA21066-RO ,1,9,18624375,18624452
GA21066-RO ,1,10,18626040,18626152
GA21066-RO ,1,11,18626218,18626232
GA25122-RA ,1,1,18628421,18628618
GA25122-RA ,1,2,18628674,18628817
GA25122-RA ,1,3,18628879,18629032
GA25122-RA ,1,4,18629088,18629273
GA25122-RA ,1,5,18629329,18630181
GA25122-RA ,1,6,18630257,18630416
GA25122-RB ,1,1,18628421,18628618
GA25122-RB ,1,2,18628674,18628817
GA25122-RB ,1,3,18628879,18629032
GA25122-RB ,1,4,18629088,18629273
GA25122-RB ,1,5,18629329,18630181
GA25122-RB ,1,6,18630269,18630416
GA21068-RA ,1,1,18631271,18631468
GA21068-RA ,1,2,18631524,18631667
GA21068-RA ,1,3,18631725,18631878
GA21068-RA ,1,4,18631934,18632119
GA21068-RA ,1,5,18632175,18633027
GA21068-RA ,1,6,18633103,18633262
GA25124-RC ,1,1,18633692,18633844
GA25124-RC ,1,2,18634442,18634717
GA25124-RC ,1,3,18634789,18634932
GA25124-RC ,1,4,18634992,18635151
GA25124-RC ,1,5,18635226,18635968
GA25124-RC ,1,6,18636033,18636325
GA25124-RC ,1,7,18636384,18636588
GA25124-RA ,1,1,18634442,18634717
GA25124-RA ,1,2,18634789,18634932
GA25124-RA ,1,3,18634992,18635151
GA25124-RA ,1,4,18635226,18635968
GA25124-RA ,1,5,18636033,18636325
GA25124-RA ,1,6,18636384,18636588
GA25124-RB ,1,1,18634493,18634717
GA25124-RB ,1,2,18634789,18634932
GA25124-RB ,1,3,18634992,18635151
GA25124-RB ,1,4,18635226,18635968
GA25124-RB ,1,5,18636033,18636325
GA25124-RB ,1,6,18636384,18636588
GA15645-RA ,1,1,18637513,18637726
GA15645-RA ,1,2,18637791,18637958
GA15645-RA ,1,3,18638015,18638268
GA21072-RA ,1,1,18640617,18640965
GA21072-RA ,1,2,18646395,18646752
GA21072-RA ,1,3,18647192,18647518
GA21072-RA ,1,4,18647622,18647883
GA21072-RA ,1,5,18650951,18651049
GA21072-RA ,1,6,18651116,18651310
GA21072-RA ,1,7,18651368,18651509
GA21072-RA ,1,8,18651620,18651717
GA21072-RC ,1,1,18640617,18640965
GA21072-RC ,1,2,18646395,18646752
GA21072-RC ,1,3,18647192,18647518
GA21072-RC ,1,4,18648079,18648340
GA21072-RC ,1,5,18650951,18651049
GA21072-RC ,1,6,18651116,18651310
GA21072-RC ,1,7,18651368,18651509
GA21072-RC ,1,8,18651620,18651717
GA21072-RD ,1,1,18640617,18640965
GA21072-RD ,1,2,18646395,18646752
GA21072-RD ,1,3,18647192,18647518
GA21072-RD ,1,4,18648079,18648340
GA21072-RD ,1,5,18650951,18651049
GA21072-RD ,1,6,18651116,18651310
GA21072-RD ,1,7,18651368,18651509
GA21072-RD ,1,8,18651975,18652018
GA11784-RA ,1,1,18656017,18656447
GA11784-RA ,1,2,18656502,18656529
GA15582-RA ,1,1,18659095,18659137
GA15582-RA ,1,2,18659204,18659481
GA15582-RA ,1,3,18659543,18659674
GA15582-RA ,1,4,18660090,18660119
GA15582-RA ,1,5,18660506,18660673
GA15582-RA ,1,6,18660731,18661052
GA15582-RA ,1,7,18661213,18661509
GA15582-RA ,1,8,18661566,18662086
GA15582-RB ,1,1,18659095,18659137
GA15582-RB ,1,2,18659204,18659481
GA15582-RB ,1,3,18659543,18659674
GA15582-RB ,1,4,18660506,18660673
GA15582-RB ,1,5,18660731,18661052
GA15582-RB ,1,6,18661213,18661509
GA15582-RB ,1,7,18661566,18662086
GA15582-RC ,1,1,18659095,18659137
GA15582-RC ,1,2,18659204,18659481
GA15582-RC ,1,3,18659543,18659674
GA15582-RC ,1,4,18660090,18660119
GA15582-RC ,1,5,18660506,18660673
GA15582-RC ,1,6,18660731,18661052
GA15582-RC ,1,7,18661333,18661509
GA15582-RC ,1,8,18661566,18662086
GA20553-RA ,-1,1,18663148,18664674
GA24086-RA ,-1,1,18666834,18666910
GA24086-RA ,-1,2,18666980,18667702
GA24086-RA ,-1,3,18667856,18668013
GA24086-RA ,-1,4,18668113,18668147
GA21529-RA ,1,1,18669601,18669685
GA21529-RA ,1,2,18670082,18670252
GA21529-RA ,1,3,18670312,18670703
GA21529-RA ,1,4,18670772,18670915
GA21529-RA ,1,5,18670981,18671010
GA24085-RB ,-1,1,18672408,18674638
GA24085-RB ,-1,2,18674716,18674945
GA24085-RB ,-1,3,18675006,18678190
GA24085-RB ,-1,4,18678259,18678384
GA24085-RB ,-1,5,18678456,18679080
GA24085-RB ,-1,6,18679194,18679507
GA24085-RB ,-1,7,18679573,18680514
GA24085-RB ,-1,8,18680938,18681122
GA24085-RB ,-1,9,18697737,18697793
GA24085-RB ,-1,10,18712910,18712940
GA12141-RA ,-1,1,18731487,18731578
GA12141-RA ,-1,2,18731645,18731765
GA11604-RA ,1,1,18736937,18737119
GA11604-RA ,1,2,18737184,18738659
GA12142-RA ,-1,1,18739482,18739817
GA12142-RA ,-1,2,18739975,18739986
GA12140-RB ,1,1,18742643,18742882
GA12140-RB ,1,2,18743662,18743833
GA12140-RB ,1,3,18743910,18744036
GA12140-RB ,1,4,18744263,18744484
GA12140-RB ,1,5,18744549,18744731
GA12140-RB ,1,6,18744790,18745111
GA12140-RA ,1,1,18742643,18742882
GA12140-RA ,1,2,18743662,18743833
GA12140-RA ,1,3,18743910,18744036
GA12140-RA ,1,4,18744290,18744484
GA12140-RA ,1,5,18744549,18744731
GA12140-RA ,1,6,18744790,18745111
GA12143-RA ,-1,1,18745995,18746162
GA12143-RA ,-1,2,18746263,18746474
GA12143-RA ,-1,3,18746550,18746636
GA12143-RA ,-1,4,18747407,18747491
GA12143-RA ,-1,5,18747579,18747701
GA12143-RA ,-1,6,18747776,18747929
GA12143-RA ,-1,7,18748004,18748294
GA12143-RA ,-1,8,18748371,18748483
GA12143-RA ,-1,9,18748545,18748684
GA12143-RA ,-1,10,18748768,18748846
GA15876-RA ,1,1,18759603,18760030
GA15876-RA ,1,2,18760103,18760219
GA15876-RA ,1,3,18760284,18761304
GA25126-RB ,1,1,18778460,18778561
GA25126-RB ,1,2,18864711,18866049
GA25126-RB ,1,3,18866115,18866305
GA20544-RA ,1,1,18902499,18902580
GA20544-RA ,1,2,18902665,18903566
GA20544-RA ,1,3,18903635,18903779
GA20544-RA ,1,4,18903841,18903965
GA11927-RA ,-1,1,18936878,18937300
GA11927-RA ,-1,2,18937387,18937443
GA11926-RB ,-1,1,18941952,18942211
GA11926-RB ,-1,2,18942273,18942445
GA11926-RB ,-1,3,18942519,18942697
GA11926-RB ,-1,4,18942760,18943459
GA11926-RB ,-1,5,18943523,18943588
GA11926-RB ,-1,6,18943657,18943715
GA11926-RA ,-1,1,18941952,18942211
GA11926-RA ,-1,2,18942273,18942445
GA11926-RA ,-1,3,18942519,18942697
GA11926-RA ,-1,4,18942760,18943239
GA11926-RA ,-1,5,18943309,18943459
GA11926-RA ,-1,6,18943523,18943588
GA11926-RA ,-1,7,18943657,18943715
GA11926-RC ,-1,1,18942522,18942697
GA11926-RC ,-1,2,18942760,18943239
GA11926-RC ,-1,3,18943305,18943459
GA11926-RC ,-1,4,18943523,18943588
GA11926-RC ,-1,5,18943657,18943715
GA20986-RB ,1,1,18951315,18951473
GA20986-RB ,1,2,18952478,18952663
GA20986-RB ,1,3,18952742,18953468
GA20986-RB ,1,4,18953541,18953861
GA20986-RB ,1,5,18954455,18954662
GA20986-RB ,1,6,18954741,18955974
GA20986-RB ,1,7,18956035,18956375
GA20986-RB ,1,8,18956449,18956617
GA20986-RE ,1,1,18951315,18951473
GA20986-RE ,1,2,18952478,18952663
GA20986-RE ,1,3,18952742,18953468
GA20986-RE ,1,4,18953541,18953861
GA20986-RE ,1,5,18954455,18954662
GA20986-RE ,1,6,18954741,18955974
GA20986-RE ,1,7,18956035,18956375
GA20986-RE ,1,8,18956449,18956617
GA20986-RC ,1,1,18951315,18951473
GA20986-RC ,1,2,18952478,18952663
GA20986-RC ,1,3,18952742,18953468
GA20986-RC ,1,4,18953541,18953861
GA20986-RC ,1,5,18954506,18954662
GA20986-RC ,1,6,18954741,18955974
GA20986-RC ,1,7,18956035,18956375
GA20986-RC ,1,8,18956449,18956617
GA20986-RD ,1,1,18951315,18951473
GA20986-RD ,1,2,18952478,18952663
GA20986-RD ,1,3,18952742,18953468
GA20986-RD ,1,4,18953541,18953861
GA20986-RD ,1,5,18954503,18954662
GA20986-RD ,1,6,18954741,18955974
GA20986-RD ,1,7,18956035,18956375
GA20986-RD ,1,8,18956449,18956617
GA20984-RA ,-1,1,18957634,18957856
GA20984-RA ,-1,2,18957919,18958055
GA20984-RA ,-1,3,18958120,18958275
GA20984-RA ,-1,4,18958340,18958345
GA20979-RA ,1,1,18959134,18959195
GA20979-RA ,1,2,18959257,18959372
GA20979-RA ,1,3,18959427,18959980
GA20978-RA ,1,1,18960366,18960632
GA20978-RA ,1,2,18960687,18960908
GA20978-RA ,1,3,18960967,18961179
GA20978-RA ,1,4,18961241,18961399
GA13898-RC ,1,1,18962432,18962483
GA13898-RC ,1,2,18963369,18963549
GA13898-RC ,1,3,18965724,18966015
GA13898-RC ,1,4,18966161,18966645
GA13898-RC ,1,5,18966719,18966810
GA13898-RC ,1,6,18967245,18967457
GA13898-RC ,1,7,18967517,18971826
GA13898-RB ,1,1,18965505,18965596
GA13898-RB ,1,2,18965724,18966015
GA13898-RB ,1,3,18966161,18966645
GA13898-RB ,1,4,18966719,18966810
GA13898-RB ,1,5,18967245,18967457
GA13898-RB ,1,6,18967517,18971826
GA31574-RA ,1,1,18971963,18974287
GA30944-RA ,1,1,18975123,18975851
GA30265-RK ,1,1,18978308,18979961
GA30265-RK ,1,2,18980071,18980853
GA30265-RK ,1,3,18981069,18981848
GA30265-RK ,1,4,18982105,18983739
GA30265-RK ,1,5,18985642,18986349
GA30265-RK ,1,6,18986426,18986598
GA30265-RK ,1,7,18987001,18987088
GA30265-RK ,1,8,18987747,18989067
GA30265-RK ,1,9,18989131,18989263
GA30265-RK ,1,10,18990382,18990550
GA30265-RK ,1,11,18992339,18992384
GA30265-RK ,1,12,18992446,18993320
GA30265-RK ,1,13,18993376,18993793
GA30265-RK ,1,14,18993954,18994344
GA30265-RK ,1,15,18995594,18995911
GA30265-RK ,1,16,18996398,18996672
GA30265-RK ,1,17,18996751,18997275
GA30265-RK ,1,18,18997350,18997691
GA30265-RK ,1,19,18997755,18997856
GA30265-RK ,1,20,18997911,18998088
GA30265-RK ,1,21,18998202,18998919
GA30265-RK ,1,22,18998990,18999327
GA30265-RI ,1,1,18978308,18979961
GA30265-RI ,1,2,18980071,18980853
GA30265-RI ,1,3,18981069,18981848
GA30265-RI ,1,4,18982105,18983739
GA30265-RI ,1,5,18985642,18986349
GA30265-RI ,1,6,18986426,18986598
GA30265-RI ,1,7,18987001,18987088
GA30265-RI ,1,8,18987747,18989067
GA30265-RI ,1,9,18989131,18989263
GA30265-RI ,1,10,18990382,18990550
GA30265-RI ,1,11,18992339,18992384
GA30265-RI ,1,12,18992446,18993320
GA30265-RI ,1,13,18993376,18993793
GA30265-RI ,1,14,18993954,18994344
GA30265-RI ,1,15,18995594,18995911
GA30265-RI ,1,16,18996398,18996672
GA30265-RI ,1,17,18996751,18997275
GA30265-RI ,1,18,18997350,18997691
GA30265-RI ,1,19,18997755,18997856
GA30265-RI ,1,20,18997911,18998088
GA30265-RI ,1,21,18998990,18999109
GA30265-RJ ,1,1,18978308,18979961
GA30265-RJ ,1,2,18980071,18980853
GA30265-RJ ,1,3,18981069,18981848
GA30265-RJ ,1,4,18982105,18983739
GA30265-RJ ,1,5,18985642,18986349
GA30265-RJ ,1,6,18986426,18986598
GA30265-RJ ,1,7,18986812,18986838
GA30265-RL ,1,1,18978308,18979961
GA30265-RL ,1,2,18980071,18980853
GA30265-RL ,1,3,18981069,18981848
GA30265-RL ,1,4,18982105,18983739
GA30265-RL ,1,5,18985642,18986349
GA30265-RL ,1,6,18986426,18986598
GA30265-RL ,1,7,18987001,18987088
GA30265-RL ,1,8,18987747,18989067
GA30265-RL ,1,9,18989131,18989263
GA30265-RL ,1,10,18990382,18990550
GA30265-RL ,1,11,18992339,18992384
GA30265-RL ,1,12,18992446,18993320
GA30265-RL ,1,13,18993376,18993793
GA30265-RL ,1,14,18993954,18994344
GA30265-RL ,1,15,18995594,18995911
GA30265-RL ,1,16,18996398,18996672
GA30265-RL ,1,17,18996751,18997275
GA30265-RL ,1,18,18997350,18997691
GA30265-RL ,1,19,18997755,18997856
GA30265-RL ,1,20,18997911,18998088
GA30265-RL ,1,21,18998993,18999109
GA30265-RO ,1,1,18984187,18984685
GA30265-RO ,1,2,18984759,18985502
GA30265-RO ,1,3,18985642,18986349
GA30265-RO ,1,4,18986426,18986598
GA30265-RO ,1,5,18987001,18987088
GA30265-RO ,1,6,18987747,18989067
GA30265-RO ,1,7,18989131,18989263
GA30265-RO ,1,8,18990382,18990550
GA30265-RO ,1,9,18992339,18992384
GA30265-RO ,1,10,18992446,18993320
GA30265-RO ,1,11,18993376,18993793
GA30265-RO ,1,12,18993954,18994344
GA30265-RO ,1,13,18995594,18995911
GA30265-RO ,1,14,18996398,18996672
GA30265-RO ,1,15,18996751,18997275
GA30265-RO ,1,16,18997350,18997691
GA30265-RO ,1,17,18997755,18997856
GA30265-RO ,1,18,18997911,18998088
GA30265-RO ,1,19,18998202,18998919
GA30265-RO ,1,20,18998990,18999327
GA21023-RA ,-1,1,18990629,18991668
GA21023-RA ,-1,2,18991733,18991926
GA21023-RA ,-1,3,18991984,18992120
GA30265-RM ,1,1,18992359,18992384
GA30265-RM ,1,2,18992446,18993320
GA30265-RM ,1,3,18993376,18993793
GA30265-RM ,1,4,18993954,18994344
GA30265-RM ,1,5,18995594,18995911
GA30265-RM ,1,6,18996398,18996672
GA30265-RM ,1,7,18996751,18997275
GA30265-RM ,1,8,18997350,18997691
GA30265-RM ,1,9,18997755,18997856
GA30265-RM ,1,10,18997911,18998088
GA30265-RM ,1,11,18998202,18998919
GA30265-RM ,1,12,18998990,18999327
GA30265-RH ,1,1,18995130,18995138
GA30265-RH ,1,2,18995594,18995911
GA30265-RH ,1,3,18996398,18996672
GA30265-RH ,1,4,18996751,18997275
GA30265-RH ,1,5,18997350,18997691
GA30265-RH ,1,6,18997755,18997856
GA30265-RH ,1,7,18997911,18998088
GA30265-RH ,1,8,18998202,18998919
GA30265-RH ,1,9,18998990,18999327
GA30265-RN ,1,1,18996512,18996672
GA30265-RN ,1,2,18996751,18997275
GA30265-RN ,1,3,18997350,18997691
GA30265-RN ,1,4,18997755,18997856
GA30265-RN ,1,5,18997911,18998088
GA30265-RN ,1,6,18998202,18998919
GA30265-RN ,1,7,18998990,18999327
GA20970-RA ,-1,1,18999724,19000697
GA20970-RA ,-1,2,19000758,19001141
GA20970-RA ,-1,3,19001201,19001384
GA20970-RA ,-1,4,19003268,19003285
GA20967-RA ,1,1,19004871,19005653
GA20626-RA ,1,1,19007078,19007217
GA20626-RA ,1,2,19007277,19007461
GA20626-RA ,1,3,19007527,19007803
GA20626-RA ,1,4,19008480,19008546
GA20626-RA ,1,5,19008622,19010621
GA20626-RA ,1,6,19010687,19010791
GA20626-RA ,1,7,19011236,19011317
GA20626-RE ,1,1,19007078,19007217
GA20626-RE ,1,2,19007277,19007461
GA20626-RE ,1,3,19007527,19007803
GA20626-RE ,1,4,19008480,19008546
GA20626-RE ,1,5,19008622,19010621
GA20626-RE ,1,6,19010687,19010791
GA20626-RE ,1,7,19011672,19011744
GA13100-RA ,1,1,19012872,19013203
GA13100-RA ,1,2,19013259,19014576
GA24084-RA ,-1,1,19014638,19015242
GA24084-RA ,-1,2,19015308,19015520
GA24084-RA ,-1,3,19015576,19015705
GA32675-RA ,-1,1,19017359,19017402
GA32675-RA ,-1,2,19017634,19018017
GA32675-RA ,-1,3,19018077,19018086
GA20627-RA ,1,1,19018717,19018804
GA20627-RA ,1,2,19018865,19019912
GA20627-RA ,1,3,19019966,19020080
GA24082-RB ,-1,1,19020160,19020299
GA24082-RB ,-1,2,19020356,19020465
GA24082-RB ,-1,3,19020536,19020653
GA24082-RB ,-1,4,19021127,19021863
GA24082-RB ,-1,5,19021918,19022121
GA24082-RB ,-1,6,19022176,19022351
GA13102-RA ,-1,1,19029687,19030077
GA13102-RA ,-1,2,19030805,19030925
GA13102-RA ,-1,3,19030998,19031191
GA13102-RA ,-1,4,19032248,19032414
GA13102-RA ,-1,5,19032480,19032699
GA13102-RA ,-1,6,19034369,19034697
GA13102-RD ,-1,1,19029687,19030077
GA13102-RD ,-1,2,19030805,19030925
GA13102-RD ,-1,3,19030998,19031191
GA13102-RD ,-1,4,19032248,19032414
GA13102-RD ,-1,5,19032480,19032596
GA20637-RA ,1,1,19038255,19039907
GA24081-RC ,-1,1,19052469,19053356
GA24081-RC ,-1,2,19053478,19053612
GA24081-RC ,-1,3,19053929,19054843
GA24081-RD ,-1,1,19052469,19053356
GA24081-RD ,-1,2,19053929,19054843
GA24080-RA ,-1,1,19056479,19056699
GA24080-RA ,-1,2,19056759,19056874
GA24080-RA ,-1,3,19056947,19057125
GA18861-RA ,-1,1,19059356,19060509
GA18861-RA ,-1,2,19060571,19060658
GA21401-RB ,-1,1,19060935,19061556
GA21401-RB ,-1,2,19061701,19061751
GA21401-RB ,-1,3,19061829,19061890
GA21401-RC ,-1,1,19060935,19061553
GA21401-RC ,-1,2,19061701,19061751
GA21401-RC ,-1,3,19061829,19061890
GA31924-RA ,1,1,19067138,19067368
GA21168-RF ,1,1,19069409,19069508
GA21168-RF ,1,2,19069568,19069650
GA21168-RF ,1,3,19069709,19069948
GA21168-RF ,1,4,19070018,19070202
GA21168-RF ,1,5,19070269,19070524
GA21168-RF ,1,6,19070623,19070625
GA21168-RF ,1,7,19070686,19070849
GA21168-RF ,1,8,19070913,19071052
GA21168-RF ,1,9,19071297,19071338
GA21168-RF ,1,10,19072153,19072272
GA21168-RF ,1,11,19072344,19073123
GA21168-RF ,1,12,19073187,19073353
GA21168-RF ,1,13,19073420,19073610
GA21168-RF ,1,14,19074040,19074282
GA21168-RF ,1,15,19074612,19075021
GA21168-RF ,1,16,19075089,19075269
GA21168-RF ,1,17,19075337,19075427
GA21168-RF ,1,18,19075491,19075787
GA21168-RF ,1,19,19075868,19076230
GA21168-RF ,1,20,19076286,19076475
GA21168-RF ,1,21,19076583,19076975
GA21168-RF ,1,22,19077034,19077148
GA21168-RF ,1,23,19077977,19078003
GA21168-RF ,1,24,19078100,19078289
GA21168-RF ,1,25,19078346,19078482
GA21168-RF ,1,26,19078544,19078645
GA21168-RF ,1,27,19078703,19078799
GA21168-RK ,1,1,19069409,19069508
GA21168-RK ,1,2,19069568,19069650
GA21168-RK ,1,3,19069709,19069948
GA21168-RK ,1,4,19070018,19070202
GA21168-RK ,1,5,19070269,19070524
GA21168-RK ,1,6,19070623,19070625
GA21168-RK ,1,7,19070686,19070849
GA21168-RK ,1,8,19070913,19071052
GA21168-RK ,1,9,19071297,19071338
GA21168-RK ,1,10,19072153,19072272
GA21168-RK ,1,11,19072344,19073123
GA21168-RK ,1,12,19073187,19073353
GA21168-RK ,1,13,19073420,19073610
GA21168-RK ,1,14,19074040,19074282
GA21168-RK ,1,15,19074612,19075021
GA21168-RK ,1,16,19075089,19075269
GA21168-RK ,1,17,19075337,19075427
GA21168-RK ,1,18,19075491,19075787
GA21168-RK ,1,19,19075868,19076230
GA21168-RK ,1,20,19076286,19076475
GA21168-RK ,1,21,19076583,19076975
GA21168-RK ,1,22,19077034,19077148
GA21168-RK ,1,23,19077977,19078003
GA21168-RK ,1,24,19078100,19078289
GA21168-RK ,1,25,19078346,19078482
GA21168-RK ,1,26,19078544,19078645
GA21168-RK ,1,27,19078703,19078799
GA21168-RO ,1,1,19069409,19069508
GA21168-RO ,1,2,19069568,19069650
GA21168-RO ,1,3,19069709,19069948
GA21168-RO ,1,4,19070018,19070202
GA21168-RO ,1,5,19070269,19070524
GA21168-RO ,1,6,19070623,19070625
GA21168-RO ,1,7,19070686,19070849
GA21168-RO ,1,8,19070913,19071052
GA21168-RO ,1,9,19071297,19071338
GA21168-RO ,1,10,19072153,19072272
GA21168-RO ,1,11,19072344,19073123
GA21168-RO ,1,12,19073187,19073353
GA21168-RO ,1,13,19073420,19073610
GA21168-RO ,1,14,19074040,19074282
GA21168-RO ,1,15,19074612,19075021
GA21168-RO ,1,16,19075089,19075269
GA21168-RO ,1,17,19075337,19075427
GA21168-RO ,1,18,19075491,19075787
GA21168-RO ,1,19,19075868,19076230
GA21168-RO ,1,20,19076286,19076475
GA21168-RO ,1,21,19076583,19076975
GA21168-RO ,1,22,19077034,19077148
GA21168-RO ,1,23,19077977,19077998
GA21168-RO ,1,24,19078095,19078289
GA21168-RO ,1,25,19078346,19078482
GA21168-RO ,1,26,19078544,19078645
GA21168-RO ,1,27,19078703,19078799
GA21168-RB ,1,1,19069409,19069508
GA21168-RB ,1,2,19069568,19069650
GA21168-RB ,1,3,19069709,19069948
GA21168-RB ,1,4,19070018,19070202
GA21168-RB ,1,5,19070269,19070524
GA21168-RB ,1,6,19070686,19070849
GA21168-RB ,1,7,19070913,19071052
GA21168-RB ,1,8,19072153,19072272
GA21168-RB ,1,9,19072344,19073123
GA21168-RB ,1,10,19073187,19073353
GA21168-RB ,1,11,19073420,19073610
GA21168-RB ,1,12,19074040,19074282
GA21168-RB ,1,13,19074612,19075021
GA21168-RB ,1,14,19075092,19075269
GA21168-RB ,1,15,19075337,19075427
GA21168-RB ,1,16,19075491,19075787
GA21168-RB ,1,17,19075868,19076230
GA21168-RB ,1,18,19076286,19076475
GA21168-RB ,1,19,19076583,19076975
GA21168-RB ,1,20,19077034,19077148
GA21168-RB ,1,21,19077977,19078003
GA21168-RB ,1,22,19078100,19078289
GA21168-RB ,1,23,19078346,19078482
GA21168-RB ,1,24,19078544,19078645
GA21168-RB ,1,25,19078703,19078799
GA21168-RC ,1,1,19069409,19069508
GA21168-RC ,1,2,19069568,19069650
GA21168-RC ,1,3,19069709,19069948
GA21168-RC ,1,4,19070018,19070202
GA21168-RC ,1,5,19070269,19070524
GA21168-RC ,1,6,19070686,19070849
GA21168-RC ,1,7,19070913,19071052
GA21168-RC ,1,8,19072153,19072272
GA21168-RC ,1,9,19072344,19073123
GA21168-RC ,1,10,19073187,19073353
GA21168-RC ,1,11,19073420,19073610
GA21168-RC ,1,12,19074612,19075021
GA21168-RC ,1,13,19075092,19075269
GA21168-RC ,1,14,19075337,19075427
